instance_file,n_items,capacity,dp_value,dp_weight,dp_feasible,dp_time_ms,gnn_value,gnn_weight,gnn_feasible,gnn_time_ms,gap_gnn,dqn_value,dqn_weight,dqn_feasible,dqn_time_ms,gap_dqn,dp_selected_items,gnn_selected_items,dqn_selected_items
instance_0075.npz,88,692.0,878.0,692.0,1,2.347800007555634,874.0,691.0,1,1.7755999870132655,0.004555808656036446,734.0,692.0,1,12.68380001,0.16400911161731208,"[15, 16, 23, 24, 62, 69, 70, 72, 73, 83, 87]","[15, 16, 23, 24, 29, 30, 33, 69, 72, 73, 83, 87]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 13, 16, 25]"
instance_0076.npz,180,405.0,518.0,405.0,1,2.1124999911990017,505.0,404.0,1,2.4599000171292573,0.025096525096525095,454.0,402.0,1,24.91549999,0.12355212355212356,"[5, 8, 24, 59, 69, 79, 167]","[5, 8, 13, 39, 59, 119, 122, 132]","[0, 1, 2, 3, 4, 5, 8, 10, 59]"
instance_0077.npz,102,324.0,412.0,324.0,1,0.90819998877123,407.0,324.0,1,1.885299978312105,0.012135922330097087,349.0,324.0,1,14.02279999,0.1529126213592233,"[12, 20, 36, 49, 85, 95]","[2, 12, 23, 27, 36, 44]","[0, 1, 2, 3, 4, 7, 8, 16, 36]"
instance_0078.npz,117,551.0,695.0,551.0,1,2.2290999768301845,691.0,551.0,1,2.0272999827284366,0.0057553956834532375,559.0,551.0,1,16.31519999,0.19568345323741007,"[21, 39, 65, 69, 74, 76, 88, 93, 99]","[21, 39, 65, 67, 68, 74, 76, 99, 108]","[0, 1, 3, 5, 14, 15, 16, 18, 32, 34, 54, 82]"
instance_0079.npz,103,210.0,269.0,210.0,1,0.5836000200361013,258.0,209.0,1,1.9213999912608415,0.040892193308550186,249.0,210.0,1,14.0229,0.07434944237918216,"[52, 80, 85, 88]","[4, 28, 32, 44, 49, 60, 75, 96]","[0, 2, 3, 8, 49]"
instance_0080.npz,92,349.0,439.0,349.0,1,0.9961000178009272,427.0,348.0,1,1.743700006045401,0.02733485193621868,346.0,349.0,1,12.64280002,0.21184510250569477,"[16, 58, 61, 63, 84]","[16, 17, 34, 40, 44, 67, 73, 84]","[0, 1, 2, 3, 4, 6, 40]"
instance_0081.npz,80,707.0,876.0,707.0,1,2.175600006012246,869.0,707.0,1,1.8068000208586454,0.007990867579908675,786.0,706.0,1,11.06970001,0.10273972602739725,"[4, 9, 12, 20, 29, 39, 46, 52, 53, 54, 56, 57, 59, 68]","[3, 4, 9, 20, 47, 52, 54, 56, 57, 59, 68, 69]","[0, 1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 14, 39]"
instance_0082.npz,191,472.0,605.0,472.0,1,3.2524999987799674,605.0,472.0,1,2.3461999953724444,0.0,492.0,472.0,1,26.797,0.18677685950413223,"[62, 70, 132, 146, 149, 151, 160, 174]","[62, 70, 132, 149, 151, 160, 164, 174]","[0, 1, 2, 3, 4, 6, 9, 10, 12, 14, 16, 19, 39, 96, 146]"
instance_0083.npz,85,532.0,673.0,532.0,1,1.552900008391589,653.0,529.0,1,1.7050000024028122,0.029717682020802376,584.0,532.0,1,11.76389999,0.13224368499257058,"[8, 13, 15, 17, 23, 27, 29, 36, 48, 69, 81]","[8, 15, 18, 19, 23, 28, 29, 36, 39, 41, 68, 74, 80, 81]","[0, 1, 2, 4, 5, 6, 8, 14, 36]"
instance_0084.npz,173,412.0,530.0,412.0,1,2.2373000101651996,526.0,411.0,1,3.177000005962327,0.007547169811320755,440.0,412.0,1,23.53959999,0.16981132075471697,"[40, 45, 83, 95, 127, 172]","[40, 47, 59, 69, 83, 118, 127, 133, 138, 147]","[1, 2, 3, 8, 10, 11]"
instance_0085.npz,137,798.0,1007.0,798.0,1,3.8382000057026744,990.0,797.0,1,2.3335000150837004,0.016881827209533268,851.0,798.0,1,19.60460001,0.15491559086395235,"[4, 8, 20, 21, 36, 41, 47, 53, 58, 82, 83, 95, 104, 111, 123, 135]","[8, 12, 27, 36, 41, 47, 60, 83, 96, 111, 122, 123]","[0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 19, 21]"
instance_0086.npz,151,465.0,581.0,465.0,1,2.1866000024601817,569.0,465.0,1,2.083600003970787,0.020654044750430294,506.0,465.0,1,23.27080001,0.12908777969018934,"[25, 36, 40, 54, 78, 101, 117, 136]","[54, 62, 69, 78, 98, 101, 120, 136, 139]","[0, 1, 2, 3, 4, 5, 6, 7, 12, 28, 62]"
instance_0087.npz,198,451.0,576.0,451.0,1,2.969399996800348,574.0,451.0,1,2.4417000240646303,0.003472222222222222,488.0,451.0,1,28.70290002,0.1527777777777778,"[1, 64, 93, 99, 100, 139, 167, 179]","[1, 35, 36, 54, 64, 66, 93, 100, 139, 164, 167, 179]","[0, 1, 2, 3, 4, 5, 6, 8, 10, 15, 36, 54]"
instance_0088.npz,107,434.0,542.0,434.0,1,1.5290000010281801,528.0,434.0,1,2.015300007769838,0.025830258302583026,444.0,434.0,1,15.37450001,0.18081180811808117,"[31, 34, 57, 62, 65, 67, 72, 73, 75]","[0, 6, 29, 31, 52, 57, 72, 80, 106]","[0, 1, 2, 3, 4, 11, 26, 52]"
instance_0089.npz,169,475.0,602.0,475.0,1,2.528599987272173,590.0,475.0,1,2.0902999967802316,0.019933554817275746,534.0,475.0,1,26.7854,0.11295681063122924,"[3, 26, 52, 74, 83, 106, 149, 162]","[7, 26, 45, 49, 60, 74, 96, 99, 106, 127, 137, 162]","[0, 1, 2, 3, 4, 6, 7, 11, 14, 19, 20, 21, 28]"
instance_0090.npz,92,365.0,462.0,365.0,1,0.981999997748062,454.0,362.0,1,1.824099977966398,0.017316017316017316,386.0,364.0,1,13.24669999,0.1645021645021645,"[7, 13, 14, 18, 28, 59, 61, 86]","[14, 18, 51, 59, 61, 72, 86]","[0, 1, 2, 3, 5, 8]"
instance_0091.npz,98,325.0,414.0,325.0,1,0.8879000088199973,412.0,325.0,1,1.8560999887995422,0.004830917874396135,367.0,321.0,1,14.43100002,0.11352657004830918,"[3, 62, 69, 77, 94]","[3, 8, 36, 52, 77, 94]","[0, 1, 2, 3, 4, 5, 8, 11, 36]"
instance_0092.npz,190,800.0,1017.0,800.0,1,5.696100008208305,1000.0,798.0,1,2.3791000130586326,0.01671583087512291,877.0,799.0,1,27.1987,0.1376597836774828,"[1, 21, 29, 41, 65, 95, 111, 113, 122, 133, 136, 140, 144, 146, 149, 154, 173, 184]","[21, 23, 29, 38, 62, 65, 102, 122, 126, 133, 136, 140, 146, 148, 162, 173, 184, 185, 186]","[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 13, 16, 19, 20, 21, 22, 122, 186]"
instance_0093.npz,138,673.0,854.0,673.0,1,3.611600026488304,848.0,672.0,1,2.156200003810227,0.00702576112412178,729.0,671.0,1,19.02600002,0.14637002341920374,"[6, 17, 18, 34, 37, 66, 70, 79, 84, 128, 137]","[17, 34, 37, 40, 41, 49, 60, 70, 71, 84, 85, 107, 132, 137]","[0, 1, 2, 5, 6, 14, 15, 16, 17, 18, 20, 21, 23, 24, 25, 33, 40]"
instance_0094.npz,181,754.0,951.0,754.0,1,4.644100001314655,931.0,754.0,1,2.2761999862268567,0.02103049421661409,791.0,754.0,1,25.9178,0.16824395373291273,"[6, 18, 29, 32, 39, 50, 57, 80, 111, 116, 120, 136, 155, 161]","[6, 12, 18, 23, 29, 45, 54, 100, 105, 111, 116, 136, 137, 144, 161]","[0, 1, 2, 3, 5, 6, 7, 11, 12, 15, 42]"
instance_0095.npz,107,732.0,917.0,732.0,1,2.804199990350753,898.0,732.0,1,1.9278000108897686,0.020719738276990186,725.0,730.0,1,16.4238,0.2093784078516903,"[5, 20, 28, 34, 38, 41, 46, 53, 54, 55, 64, 66, 95, 105]","[5, 23, 34, 41, 46, 53, 55, 66, 69, 75, 76, 77, 78, 88, 95]","[0, 1, 2, 3, 4, 5, 9, 11, 12, 16, 18, 20, 21, 27, 28, 30, 72]"
instance_0096.npz,86,200.0,255.0,200.0,1,0.42860000394284725,252.0,197.0,1,1.7463999975007027,0.011764705882352941,229.0,198.0,1,12.36340002,0.10196078431372549,"[5, 13, 31, 64]","[11, 31, 64, 76]","[0, 1, 2, 11, 18]"
instance_0097.npz,141,440.0,566.0,440.0,1,1.8771000031847507,559.0,440.0,1,2.1825000003445894,0.012367491166077738,491.0,440.0,1,21.02469999,0.13250883392226148,"[4, 23, 31, 33, 65, 71, 140]","[4, 33, 71, 99, 116, 128, 134, 140]","[0, 1, 2, 4, 5, 7, 8, 21, 39]"
instance_0098.npz,130,646.0,801.0,646.0,1,3.1786999898031354,794.0,646.0,1,2.1077999845147133,0.008739076154806492,663.0,646.0,1,18.97050001,0.17228464419475656,"[17, 31, 33, 42, 49, 66, 73, 102, 108, 118, 120, 121, 123]","[15, 31, 33, 42, 45, 49, 73, 108, 120, 121, 123, 126]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 12, 14, 15, 17, 18, 22, 65, 94]"
instance_0099.npz,85,576.0,726.0,576.0,1,1.6231999907176942,713.0,571.0,1,1.7346999957226217,0.01790633608815427,586.0,576.0,1,12.3306,0.1928374655647383,"[6, 28, 47, 54, 56, 65, 71, 75]","[6, 29, 33, 44, 47, 54, 65, 75, 82, 83]","[0, 1, 2, 3, 4, 5, 6, 8, 11, 13, 16]"
instance_0100.npz,85,325.0,400.0,325.0,1,0.7723000016994774,390.0,325.0,1,1.6768999921623617,0.025,313.0,323.0,1,12.18929997,0.2175,"[9, 10, 12, 16, 30, 66]","[5, 10, 11, 12, 40, 42, 45, 78]","[0, 1, 2, 3, 4, 9, 26, 28, 40, 42, 61]"
instance_0101.npz,161,688.0,878.0,688.0,1,3.771699994103983,865.0,688.0,1,2.0994000078644603,0.014806378132118452,715.0,687.0,1,24.91970002,0.1856492027334852,"[7, 19, 29, 41, 42, 46, 82, 84, 90, 116, 133, 142, 152]","[7, 14, 16, 41, 42, 43, 82, 88, 90, 100, 122, 133, 135, 149]","[0, 1, 2, 3, 4, 5, 6, 9, 16, 17, 19, 20, 22, 23, 24, 27, 32, 92, 137]"
instance_0102.npz,85,477.0,590.0,477.0,1,1.2801999982912093,571.0,476.0,1,1.7393000016454607,0.03220338983050847,525.0,474.0,1,12.6249,0.11016949152542373,"[1, 4, 7, 12, 19, 31, 41, 62, 66]","[19, 27, 36, 63, 77, 78, 84]","[0, 1, 2, 3, 4, 7, 8, 9, 11, 15, 64, 76]"
instance_0103.npz,120,551.0,695.0,551.0,1,2.3833000159356743,687.0,551.0,1,2.0166000176686794,0.011510791366906475,580.0,551.0,1,18.62669998,0.16546762589928057,"[16, 19, 38, 49, 53, 67, 82, 86, 91, 108, 112]","[16, 19, 38, 67, 75, 82, 86, 91, 102, 108, 113]","[0, 1, 2, 3, 5, 6, 9, 10, 12, 13, 14, 15, 16]"
instance_0104.npz,104,553.0,687.0,553.0,1,2.0892999891657382,671.0,553.0,1,1.9921000057365745,0.023289665211062592,591.0,549.0,1,16.86489998,0.13973799126637554,"[2, 26, 33, 40, 54, 56, 80, 82, 91, 96]","[2, 8, 19, 33, 40, 50, 62, 80, 82, 91, 96]","[0, 1, 2, 3, 6, 10, 11, 14, 16, 23]"
instance_0105.npz,173,574.0,731.0,574.0,1,3.7269999738782644,723.0,574.0,1,2.209500002209097,0.01094391244870041,642.0,573.0,1,26.427,0.12175102599179206,"[39, 46, 53, 95, 119, 129, 130, 135, 138, 150]","[1, 8, 21, 22, 25, 32, 95, 108, 119, 129, 139, 150, 156]","[0, 1, 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 21, 29, 32, 80, 87, 108]"
instance_0106.npz,185,447.0,569.0,447.0,1,2.536400017561391,563.0,447.0,1,2.3865999828558415,0.01054481546572935,490.0,447.0,1,28.8875,0.13884007029876977,"[26, 51, 65, 85, 97, 104, 148, 163]","[1, 7, 58, 65, 72, 75, 85, 97, 104, 130, 149, 157, 163]","[0, 1, 2, 3, 4, 8, 10, 13, 17, 23, 109, 130]"
instance_0107.npz,183,619.0,785.0,619.0,1,3.6336999910417944,773.0,619.0,1,2.3287000076379627,0.015286624203821656,673.0,619.0,1,27.88839999,0.14267515923566879,"[12, 15, 19, 33, 41, 43, 68, 102, 107, 137, 151, 175]","[9, 15, 19, 39, 46, 53, 68, 75, 85, 94, 110, 137, 154]","[0, 1, 2, 3, 4, 6, 7, 10, 11, 12, 13, 28, 39, 75]"
instance_0108.npz,186,665.0,847.0,665.0,1,4.058399994391948,836.0,664.0,1,2.570800017565489,0.012987012987012988,704.0,664.0,1,27.20410001,0.16883116883116883,"[41, 43, 48, 75, 94, 114, 115, 134, 159, 167]","[4, 33, 43, 48, 66, 75, 114, 115, 167]","[0, 1, 2, 3, 4, 5, 6, 8, 11, 12, 19, 25, 168]"
instance_0109.npz,177,243.0,311.0,243.0,1,1.3982999953441322,305.0,242.0,1,2.2960999922361225,0.01929260450160772,253.0,243.0,1,26.1929,0.1864951768488746,"[23, 28, 84, 96, 112]","[14, 28, 81, 84, 115, 133, 139, 141]","[0, 1, 3, 5, 28, 37, 42]"
instance_0110.npz,159,420.0,535.0,420.0,1,2.0938999950885773,523.0,419.0,1,2.062100014882162,0.022429906542056073,435.0,419.0,1,23.3462,0.18691588785046728,"[16, 20, 26, 43, 44, 48, 100, 106]","[25, 26, 44, 68, 100, 103, 128, 136, 146]","[0, 1, 2, 3, 5, 9, 11]"
instance_0111.npz,84,434.0,555.0,434.0,1,1.121900015277788,546.0,433.0,1,1.730799995129928,0.016216216216216217,497.0,434.0,1,11.59429998,0.1045045045045045,"[7, 9, 12, 19, 43, 45, 61, 77]","[0, 12, 19, 22, 31, 43, 45, 49, 55, 57, 61, 65]","[0, 2, 4, 7, 8, 9, 11, 26, 45]"
instance_0112.npz,145,230.0,294.0,230.0,1,0.8840000082273036,286.0,230.0,1,2.049299975624308,0.027210884353741496,227.0,230.0,1,20.33330002,0.22789115646258504,"[20, 26, 70, 87, 141]","[14, 18, 20, 22, 23, 34, 70, 78, 95, 131]","[0, 5, 6, 9, 20, 22, 23, 40, 78]"
instance_0113.npz,187,461.0,591.0,461.0,1,2.659799996763468,578.0,459.0,1,2.4184999929275364,0.021996615905245348,482.0,461.0,1,26.101,0.1844331641285956,"[9, 19, 20, 21, 56, 87, 116, 147, 150, 151]","[21, 77, 81, 87, 116, 150, 173, 180, 181, 186]","[0, 1, 2, 3, 4, 6, 10, 35, 83, 87, 116]"
instance_0114.npz,110,242.0,310.0,242.0,1,0.6518999871332198,307.0,242.0,1,2.0664000185206532,0.00967741935483871,283.0,241.0,1,15.6137,0.08709677419354839,"[2, 4, 66, 71, 106, 109]","[2, 4, 49, 91, 93, 106]","[0, 1, 4, 5, 17]"
instance_0115.npz,146,404.0,514.0,404.0,1,1.747400005115196,498.0,404.0,1,2.210000006016344,0.0311284046692607,431.0,404.0,1,20.30989999,0.1614785992217899,"[3, 21, 80, 99, 117, 119]","[22, 46, 67, 99, 112, 117, 130, 140]","[0, 1, 2, 3, 4, 6, 8, 10, 11, 17, 22, 42]"
instance_0116.npz,195,521.0,663.0,521.0,1,3.468900016741827,657.0,521.0,1,2.4169000098481774,0.00904977375565611,582.0,521.0,1,27.7103,0.12217194570135746,"[23, 39, 67, 102, 107, 110, 139, 153, 193]","[1, 16, 23, 24, 39, 64, 78, 107, 121, 122, 139, 153, 155, 159, 167, 170, 176]","[0, 1, 3, 4, 5, 8, 10, 13, 14, 16, 64, 78, 175]"
instance_0117.npz,129,416.0,530.0,416.0,1,1.670800003921613,516.0,415.0,1,2.004800015129149,0.026415094339622643,403.0,415.0,1,18.03229999,0.23962264150943396,"[33, 34, 37, 59, 94, 109, 111, 113]","[7, 18, 19, 27, 33, 59, 67, 68, 81, 107, 109, 114]","[0, 1, 2, 3, 5, 12, 17, 18, 24, 67, 68, 107]"
instance_0118.npz,112,268.0,343.0,268.0,1,0.7802000036463141,338.0,266.0,1,1.957800006493926,0.014577259475218658,292.0,267.0,1,15.56839998,0.14868804664723032,"[29, 73, 79, 84, 102, 106]","[0, 41, 79, 84, 106]","[0, 1, 2, 5, 10, 16]"
instance_0119.npz,107,565.0,713.0,565.0,1,2.047999994829297,706.0,564.0,1,1.879099989309907,0.009817671809256662,541.0,561.0,1,14.8372,0.24123422159887797,"[14, 29, 31, 48, 54, 84, 87, 88, 89, 102, 104]","[14, 17, 29, 48, 54, 59, 60, 68, 84, 87, 88, 89, 95, 102]","[0, 1, 2, 3, 4, 7, 8, 9, 10, 12, 28, 48]"
instance_0120.npz,191,694.0,881.0,694.0,1,4.4775000133086,867.0,693.0,1,2.297500002896413,0.015891032917139614,729.0,694.0,1,26.782,0.17253121452894438,"[15, 17, 18, 27, 28, 50, 52, 57, 66, 71, 106, 127, 149, 179]","[15, 18, 27, 41, 51, 55, 71, 72, 80, 106, 119, 120, 141, 158, 159, 179]","[0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 14, 18, 51, 62, 158]"
instance_0121.npz,162,684.0,861.0,684.0,1,3.946499986341223,845.0,683.0,1,2.0847000123467296,0.018583042973286876,728.0,684.0,1,22.99280002,0.15447154471544716,"[3, 30, 58, 62, 77, 89, 91, 97, 107, 112, 140, 148]","[41, 51, 58, 62, 86, 89, 95, 97, 107, 112, 119, 134, 135, 140, 148]","[0, 1, 2, 3, 5, 6, 9, 10, 11, 15, 16, 17, 34, 36, 58, 135]"
instance_0122.npz,129,287.0,362.0,287.0,1,1.0365000052843243,356.0,287.0,1,1.9512000144459307,0.016574585635359115,297.0,287.0,1,17.96700002,0.17955801104972377,"[36, 53, 62, 69, 78, 106]","[2, 21, 24, 39, 44, 62, 69, 78, 122]","[0, 1, 2, 3, 5, 20, 21, 22, 30, 32, 44, 52]"
instance_0123.npz,117,366.0,469.0,366.0,1,1.4107000024523586,455.0,365.0,1,1.875999994808808,0.029850746268656716,368.0,366.0,1,16.08539998,0.21535181236673773,"[1, 55, 60, 71, 77, 96]","[1, 42, 55, 96, 114]","[0, 1, 2, 4, 8, 9, 116]"
instance_0124.npz,100,526.0,656.0,526.0,1,1.740600011544302,652.0,526.0,1,1.9120000069960952,0.006097560975609756,584.0,526.0,1,13.69889997,0.10975609756097561,"[3, 9, 14, 16, 22, 34, 41, 48, 60, 69, 82, 91]","[3, 14, 22, 38, 60, 64, 66, 82, 91]","[0, 1, 2, 3, 9, 10, 11, 13, 14, 17, 32, 41, 62]"
instance_0125.npz,188,250.0,320.0,250.0,1,1.2052000092808157,313.0,250.0,1,2.306300011696294,0.021875,288.0,250.0,1,26.00089999,0.1,"[44, 105, 113, 120, 143, 158]","[6, 14, 28, 78, 95, 105, 120, 139, 143, 153, 154]","[0, 3, 5, 6, 14, 17]"
instance_0126.npz,194,266.0,341.0,266.0,1,1.338200003374368,332.0,266.0,1,2.402999991318211,0.026392961876832845,285.0,266.0,1,27.57410001,0.16422287390029325,"[21, 62, 98, 102]","[21, 123, 137, 140, 172, 193]","[0, 1, 3, 17, 21, 115, 157]"
instance_0127.npz,139,290.0,371.0,290.0,1,1.0901000059675425,365.0,290.0,1,2.0351999846752733,0.016172506738544475,311.0,290.0,1,19.275,0.16172506738544473,"[8, 17, 31, 44, 66, 94]","[29, 31, 72, 91, 124, 138]","[0, 1, 2, 3, 5, 12, 14, 44, 66, 72, 99]"
instance_0128.npz,91,669.0,829.0,669.0,1,2.188500016927719,813.0,669.0,1,1.8183999927714467,0.019300361881785282,680.0,667.0,1,13.33389999,0.17973462002412546,"[4, 21, 39, 47, 52, 55, 58, 60, 65, 66, 71, 80, 88, 90]","[4, 7, 21, 30, 34, 39, 58, 66, 71, 80, 88, 90]","[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 12, 13, 20, 35, 43]"
instance_0129.npz,120,321.0,410.0,321.0,1,1.078999979654327,406.0,321.0,1,1.9563999958336353,0.00975609756097561,329.0,321.0,1,16.35799999,0.1975609756097561,"[17, 39, 55, 86, 87, 89]","[17, 24, 49, 57, 89]","[0, 1, 2, 3, 6, 19]"
instance_0130.npz,153,340.0,432.0,340.0,1,2.0034000044688582,422.0,340.0,1,2.0711999968625605,0.023148148148148147,374.0,339.0,1,21.0719,0.13425925925925927,"[5, 28, 43, 51, 55, 76, 127]","[5, 28, 32, 84, 127, 138, 151]","[0, 1, 2, 5, 8, 41, 67, 91]"
instance_0131.npz,95,298.0,375.0,298.0,1,0.7589000160805881,362.0,298.0,1,1.8724999972619116,0.034666666666666665,363.0,298.0,1,13.1789,0.032,"[0, 3, 4, 17, 46, 58, 61, 87]","[0, 4, 19, 30, 85]","[0, 1, 2, 3, 4, 16, 18, 55]"
instance_0132.npz,111,459.0,581.0,459.0,1,1.5550999960396439,569.0,458.0,1,1.909599988721311,0.020654044750430294,520.0,458.0,1,15.457,0.10499139414802065,"[28, 33, 49, 52, 67, 71, 88, 105, 108]","[25, 52, 63, 68, 88, 103, 105, 108]","[0, 1, 2, 4, 7, 10, 12, 14, 19]"
instance_0133.npz,192,215.0,275.0,215.0,1,0.9579999896232039,273.0,215.0,1,2.3339999897871166,0.007272727272727273,249.0,215.0,1,26.57649998,0.09454545454545454,"[22, 46, 48, 100, 103]","[29, 46, 67, 103, 106, 137, 171]","[0, 1, 5, 12, 28, 58, 141]"
instance_0134.npz,123,691.0,880.0,691.0,1,3.4241000248584896,858.0,691.0,1,2.0545999868772924,0.025,797.0,691.0,1,16.96549999,0.09431818181818181,"[2, 10, 12, 24, 37, 51, 61, 85, 98, 114, 115]","[10, 11, 12, 35, 37, 61, 85, 98, 106, 113, 115, 117, 119]","[0, 1, 2, 4, 5, 8, 10, 11, 12, 13, 26]"
instance_0135.npz,110,650.0,816.0,650.0,1,2.3680999875068665,808.0,649.0,1,1.9182999967597425,0.00980392156862745,665.0,650.0,1,15.3616,0.18504901960784315,"[16, 22, 36, 66, 70, 72, 84, 89, 106]","[16, 22, 34, 53, 60, 66, 69, 71, 84, 93, 106]","[0, 1, 2, 3, 4, 5, 6, 8, 11, 13, 15, 16, 23, 34]"
instance_0136.npz,194,731.0,933.0,731.0,1,5.379900016123429,920.0,730.0,1,2.3289000091608614,0.013933547695605574,695.0,731.0,1,29.45979999,0.25509110396570206,"[2, 18, 21, 28, 59, 70, 75, 90, 114, 121, 124, 139, 178, 179, 185]","[18, 21, 28, 31, 73, 74, 84, 88, 90, 95, 104, 114, 124, 158, 170, 178, 179, 185]","[0, 1, 2, 3, 4, 8, 9, 10, 14, 23, 25, 27, 30, 32, 57, 95]"
instance_0137.npz,96,317.0,404.0,317.0,1,0.904799991985783,398.0,316.0,1,1.8924000032711774,0.01485148514851485,333.0,316.0,1,14.76429999,0.17574257425742573,"[16, 18, 42, 48, 51, 80]","[33, 42, 51, 55, 64, 72]","[0, 1, 2, 3, 7, 10, 17, 25]"
instance_0138.npz,194,691.0,882.0,691.0,1,5.1361000223550946,862.0,691.0,1,2.3508000012952834,0.022675736961451247,687.0,691.0,1,28.81409999,0.22108843537414966,"[25, 26, 37, 45, 95, 98, 105, 109, 130, 166, 175, 181, 190]","[25, 26, 60, 66, 79, 92, 98, 102, 117, 119, 130, 162, 172]","[0, 1, 2, 4, 5, 6, 11, 15, 19, 21, 23, 33, 44]"
instance_0139.npz,187,220.0,281.0,220.0,1,1.0194999922532588,272.0,220.0,1,2.380799996899441,0.03202846975088968,257.0,220.0,1,27.53820003,0.08540925266903915,"[4, 7, 41, 140, 167]","[15, 17, 26, 27, 41, 82, 122, 138]","[0, 1, 3, 4, 7, 11, 27, 33]"
instance_0140.npz,97,653.0,810.0,653.0,1,2.317700011190027,806.0,653.0,1,1.8606999947223812,0.0049382716049382715,700.0,653.0,1,14.12380001,0.13580246913580246,"[3, 4, 12, 18, 39, 61, 62, 73, 75, 81, 88]","[4, 18, 19, 24, 38, 39, 55, 61, 62, 73, 81, 88, 96]","[0, 1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 14, 24, 41]"
instance_0141.npz,156,677.0,855.0,677.0,1,4.24330000532791,844.0,676.0,1,2.1003000147175044,0.012865497076023392,747.0,677.0,1,22.8146,0.12631578947368421,"[6, 22, 24, 25, 27, 45, 47, 48, 51, 53, 56, 88]","[22, 27, 28, 42, 45, 47, 51, 53, 56, 73, 88, 108, 114, 139, 146]","[0, 1, 2, 3, 4, 5, 6, 9, 10, 12, 14, 16, 17, 18, 59, 88]"
instance_0142.npz,80,755.0,938.0,755.0,1,2.460199990309775,920.0,755.0,1,1.7441000090911984,0.019189765458422176,804.0,752.0,1,11.08689999,0.14285714285714285,"[4, 10, 12, 14, 18, 20, 26, 38, 48, 55, 57, 58, 61, 70, 73, 78]","[4, 12, 14, 18, 26, 37, 55, 57, 59, 68, 72, 73, 75]","[0, 1, 2, 3, 4, 5, 6, 8, 10, 12, 13, 14, 17, 18, 19, 20, 35, 37, 51]"
instance_0143.npz,150,366.0,465.0,366.0,1,1.633200008654967,459.0,365.0,1,2.031099982559681,0.012903225806451613,387.0,365.0,1,20.78180001,0.16774193548387098,"[22, 44, 48, 60, 108, 125]","[22, 48, 70, 73, 100, 108, 117, 125, 141]","[0, 1, 2, 3, 7, 8, 11, 27, 141]"
instance_0144.npz,82,612.0,764.0,612.0,1,1.6957999905571342,759.0,610.0,1,1.8526999920140952,0.006544502617801047,623.0,609.0,1,11.3368,0.18455497382198952,"[2, 5, 13, 18, 21, 26, 27, 28, 32, 33, 34, 39, 71, 77]","[2, 13, 18, 21, 26, 27, 28, 32, 34, 59, 71, 77]","[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 18]"
instance_0145.npz,158,750.0,955.0,750.0,1,4.462300013983622,926.0,749.0,1,2.053299976978451,0.030366492146596858,832.0,749.0,1,22.55200001,0.12879581151832462,"[3, 11, 12, 29, 32, 74, 82, 97, 103, 117, 131]","[3, 29, 30, 38, 82, 85, 88, 97, 104, 120, 136]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 31]"
instance_0146.npz,189,252.0,324.0,252.0,1,1.222899998538196,321.0,252.0,1,2.29350000154227,0.009259259259259259,278.0,252.0,1,26.18089999,0.1419753086419753,"[0, 16, 20, 27, 53, 77]","[0, 37, 176]","[0, 1, 2, 5, 8, 10, 12, 16]"
instance_0147.npz,91,331.0,419.0,331.0,1,0.9356999944429845,412.0,329.0,1,1.81049999082461,0.016706443914081145,364.0,331.0,1,12.53890002,0.13126491646778043,"[0, 12, 19, 21, 40, 49, 56, 57]","[0, 7, 12, 49, 57, 81]","[0, 1, 2, 3, 5, 9]"
instance_0148.npz,166,512.0,657.0,512.0,1,2.861099987057969,647.0,512.0,1,2.0739000174216926,0.015220700152207,591.0,511.0,1,23.28710002,0.1004566210045662,"[29, 41, 46, 49, 55, 104, 121]","[26, 29, 31, 41, 55, 87, 104, 142]","[0, 1, 2, 3, 4, 5, 6, 11, 15, 16, 19, 84]"
instance_0149.npz,104,697.0,872.0,697.0,1,2.5969000125769526,857.0,697.0,1,1.9410999957472086,0.017201834862385322,756.0,697.0,1,14.33140002,0.13302752293577982,"[8, 10, 16, 19, 37, 47, 52, 55, 57, 60, 66, 80, 99, 100]","[6, 8, 10, 15, 16, 22, 26, 34, 37, 40, 47, 54, 55, 57, 60, 76, 80, 97, 98, 99]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 18, 19, 24, 26, 33, 74]"
instance_0150.npz,194,261.0,334.0,261.0,1,1.2315000058151782,331.0,261.0,1,2.3148000182118267,0.008982035928143712,270.0,261.0,1,27.02519999,0.19161676646706588,"[12, 54, 59, 68, 73, 96]","[22, 34, 64, 68, 73, 96, 152]","[0, 1, 2, 6, 8, 73]"
