instance_file,n_items,capacity,total_weight,total_value,feasible,inference_time_ms,selected_items
instance_0241.npz,114,767,767,955,1,3.144999995129183,"[4, 10, 12, 15, 18, 19, 31, 36, 37, 39, 53, 54, 75, 101]"
instance_0242.npz,81,505,505,637,1,1.3750999933108687,"[8, 13, 21, 40, 49, 55, 67, 68, 70]"
instance_0243.npz,97,208,208,262,1,0.5378000205382705,"[10, 11, 41, 59, 67, 85, 89]"
instance_0244.npz,129,452,452,576,1,1.8483999883756042,"[5, 17, 31, 43, 44, 69, 83]"
instance_0245.npz,130,777,777,969,1,3.7687000003643334,"[2, 10, 26, 27, 34, 35, 40, 50, 57, 72, 81, 82, 96, 101, 104, 107, 129]"
instance_0246.npz,84,479,479,608,1,1.3893000141251832,"[4, 22, 23, 25, 36, 54, 55, 64, 68, 71, 72, 74]"
instance_0247.npz,169,274,274,352,1,1.146999973570928,"[61, 107, 120, 133]"
instance_0248.npz,136,437,437,544,1,1.7591000068932772,"[0, 1, 12, 14, 50, 57, 60, 82, 108, 128]"
instance_0249.npz,162,690,690,880,1,3.6619000020436943,"[6, 15, 27, 29, 40, 46, 69, 73, 78, 83, 86, 87, 90, 110, 124, 133, 137]"
instance_0250.npz,103,259,259,330,1,0.7593000191263855,"[4, 58, 63, 82, 90, 92]"
instance_0251.npz,139,310,310,396,1,1.1930999753531069,"[28, 31, 33, 77, 97]"
instance_0252.npz,88,374,374,468,1,1.0000000183936208,"[18, 23, 32, 47, 57, 64, 77]"
instance_0253.npz,91,372,372,472,1,0.9929999941959977,"[12, 37, 61, 74, 80, 84]"
instance_0254.npz,146,682,682,863,1,3.3953999809455127,"[2, 25, 27, 32, 39, 50, 58, 60, 65, 66, 72, 80]"
instance_0255.npz,87,624,624,790,1,1.791399990906939,"[4, 10, 12, 13, 14, 29, 31, 35, 45, 52, 56]"
instance_0256.npz,87,714,714,908,1,2.1708000276703387,"[10, 12, 15, 22, 30, 40, 54, 61, 71, 81, 85]"
instance_0257.npz,100,301,301,380,1,0.8770999847911298,"[17, 42, 51, 60, 65, 68]"
instance_0258.npz,111,278,278,354,1,0.7936999900266528,"[23, 30, 33, 70]"
instance_0259.npz,170,231,231,297,1,0.9427000186406076,"[61, 83, 103, 104, 160]"
instance_0260.npz,111,704,704,869,1,2.8187999851070344,"[12, 31, 41, 43, 45, 46, 50, 52, 71, 74, 80, 81, 84, 86, 101]"
instance_0261.npz,163,746,746,942,1,4.338900005677715,"[9, 12, 29, 43, 77, 102, 112, 117, 134, 137, 138, 141, 152, 156, 159]"
instance_0262.npz,82,716,716,890,1,2.1895999961998314,"[12, 16, 22, 28, 30, 34, 37, 39, 40, 41, 62, 79, 80]"
instance_0263.npz,105,513,513,650,1,1.6380000161007047,"[3, 7, 9, 19, 39, 70, 77, 87]"
instance_0264.npz,163,482,482,613,1,2.429499989375472,"[38, 48, 71, 90, 93, 125, 127, 150, 153]"
instance_0265.npz,121,767,767,958,1,3.484999993816018,"[6, 16, 31, 44, 50, 53, 59, 77, 87, 98, 103, 104, 110, 117]"
instance_0266.npz,150,663,663,829,1,3.2282999891322106,"[1, 23, 26, 42, 78, 85, 87, 95, 96, 99, 108, 136]"
instance_0267.npz,146,638,638,808,1,2.999400021508336,"[5, 7, 13, 32, 45, 59, 80, 86, 87, 95, 101, 137, 143]"
instance_0268.npz,140,593,593,743,1,2.6215999969281256,"[5, 6, 15, 24, 28, 50, 65, 98, 103, 120, 139]"
instance_0269.npz,104,573,573,722,1,1.9324999884702265,"[8, 16, 27, 47, 56, 57, 62, 72, 92, 95]"
instance_0270.npz,82,744,744,918,1,2.286000002641231,"[15, 18, 20, 23, 25, 31, 34, 36, 48, 52, 57, 60, 65, 66, 68, 69, 75, 77]"
instance_0271.npz,187,482,482,615,1,2.9557999805547297,"[2, 21, 75, 113, 141, 146, 164, 168, 175]"
instance_0272.npz,167,461,461,584,1,2.3594999802298844,"[36, 51, 57, 76, 91, 93, 111, 143]"
instance_0273.npz,155,354,354,452,1,1.541699981316924,"[67, 80, 93, 99, 106, 109, 147]"
instance_0274.npz,142,764,764,951,1,3.6586000060196966,"[0, 1, 3, 8, 15, 37, 45, 55, 77, 89, 109, 126, 141]"
instance_0275.npz,160,297,297,379,1,1.260399993043393,"[20, 49, 50, 57, 98, 103]"
instance_0276.npz,83,544,544,683,1,1.5808000171091408,"[3, 10, 17, 20, 24, 26, 32, 36, 39, 44, 62, 77, 82]"
instance_0277.npz,106,571,571,723,1,2.1874000085517764,"[1, 3, 19, 38, 42, 48, 62, 63, 71, 87]"
instance_0278.npz,181,771,771,976,1,5.038100003730506,"[2, 10, 13, 20, 34, 40, 47, 55, 100, 128, 129, 132, 136, 158]"
instance_0279.npz,94,397,397,501,1,1.1514000070746988,"[0, 7, 13, 18, 22, 26, 41, 49, 50, 68, 73]"
instance_0280.npz,121,415,415,531,1,1.5534999838564545,"[3, 11, 23, 37, 66, 78, 110]"
instance_0281.npz,114,528,528,670,1,1.9100999925285578,"[3, 6, 12, 30, 38, 45, 47, 59, 60, 101, 104, 109]"
instance_0282.npz,111,781,781,996,1,3.1741999846417457,"[28, 30, 31, 32, 37, 43, 45, 48, 77, 82, 90, 102, 104]"
instance_0283.npz,175,443,443,567,1,2.4049000057857484,"[18, 29, 48, 84, 106, 110, 147]"
instance_0284.npz,121,227,227,291,1,0.6966999790165573,"[20, 31, 67, 83]"
instance_0285.npz,143,347,347,441,1,1.4079000102356076,"[4, 9, 32, 59, 63, 112, 120]"
instance_0286.npz,84,583,583,740,1,1.5854999946895987,"[5, 7, 12, 14, 16, 26, 28, 30, 56, 66, 74, 75]"
instance_0287.npz,134,358,358,461,1,1.3748000201303512,"[20, 25, 56, 73, 93, 100, 129]"
instance_0288.npz,93,239,239,303,1,0.5700000037904829,"[19, 43, 53, 62, 66]"
instance_0289.npz,128,594,594,753,1,2.559500018833205,"[19, 65, 66, 69, 73, 90, 106, 116, 119]"
instance_0290.npz,93,263,263,335,1,0.6374999938998371,"[13, 23, 28, 60, 63, 77, 79, 86]"
instance_0291.npz,163,630,630,799,1,3.5368999815545976,"[3, 28, 33, 35, 112, 113, 118, 119, 138, 145]"
instance_0292.npz,144,430,430,540,1,1.7965000006370246,"[8, 35, 43, 46, 68, 74, 77, 82, 105, 138]"
instance_0293.npz,159,650,650,824,1,3.45509999897331,"[0, 2, 26, 40, 41, 70, 75, 83, 88, 102, 132, 151]"
instance_0294.npz,199,680,680,873,1,4.624699999112636,"[15, 26, 74, 79, 109, 139, 146, 171, 175, 189, 191, 198]"
instance_0295.npz,87,576,576,734,1,1.760699989972636,"[7, 8, 13, 31, 32, 43, 49, 64, 71, 82, 85]"
instance_0296.npz,120,326,326,418,1,1.0823000047821552,"[2, 17, 23, 33, 43, 55, 91, 96]"
instance_0297.npz,184,572,572,730,1,3.6228999961167574,"[8, 10, 12, 13, 15, 63, 111, 127, 143, 163]"
